id,date,activity,appCat.builtin,appCat.office,call,circumplex.arousal,circumplex.valence,mood,screen
AS14.01,2014-04-23,0.0459856891337655,1130.842,76.117,1.0,0.2,1.0,7.6,14535.339999437334
AS14.01,2014-04-24,0.0509029881940343,1466.271,76.117,1.0,-0.4,1.0,7.6,22086.478000164043
AS14.01,2014-04-25,0.1090610636368274,817.613,76.117,2.0,-0.2,0.8,7.2,13973.941999673843
AS14.01,2014-04-26,0.2142487716242349,864.519,76.117,3.0,-0.2,1.0,7.6,15482.018999338148
AS14.01,2014-04-27,0.0304789237989636,1291.314,76.117,3.15625,-0.125,1.0,7.5,5700.562000036243
AS14.01,2014-04-28,0.0196753225383989,1312.001,76.117,2.0,-0.8,0.8,7.6,10807.829999685284
AS14.01,2014-04-29,0.1027582485295044,5289.913,76.117,3.15625,-0.25,1.0,7.0,7873.291999101639
AS14.01,2014-04-30,0.1510514590407472,844.963,76.117,1.0,-0.4,0.75,7.8,9175.6049990654
AS14.01,2014-05-01,0.037065268147657,1876.113,28.098,7.0,-0.4,1.0,8.0,15516.951998472214
AS14.01,2014-05-02,0.0773410192967756,795.436,76.117,3.15625,-0.2,1.0,7.6,15088.51900076866
AS14.01,2014-05-03,0.071740884895172,753.2570000000001,76.117,3.15625,-0.2,1.0,8.0,8186.036000728605
AS14.01,2014-05-04,0.1361918083770383,1758.438,76.117,3.15625,-0.5,1.0,8.0,5889.194999456405
AS14.02,2014-03-16,0.2653549078740176,2437.0460000000003,0.0,4.0,-0.530952380952381,0.2722222222222222,6.333333333333333,4902.626999616626
AS14.02,2014-03-17,0.1680684149503257,1229.347,0.0,4.0,0.5,0.5,6.75,10159.769001245491
AS14.02,2014-03-18,0.2194843842554375,2604.521,0.0,15.0,0.6,0.8,8.2,4512.4710013866425
AS14.02,2014-03-19,0.3156317568506431,1554.558,0.0,5.0,0.4,0.4,6.8,8182.757000207905
AS14.02,2014-03-20,0.2390249602103473,1777.977,0.0,10.0,-0.5,0.75,7.25,4360.33400130272
AS14.02,2014-03-21,0.2896279249001074,2230.303,0.0,10.0,-0.75,0.75,7.5,11155.850999116892
AS14.02,2014-03-22,0.4460436868329013,1930.266,0.0,25.0,-1.0,-0.5,6.5,7589.562002897266
AS14.02,2014-03-23,0.2696971570335323,894.506,0.0,8.0,-1.0,0.2722222222222222,6.25,4528.527000665666
AS14.02,2014-03-24,0.1561246625014999,1073.496,0.0,5.0,0.2,-0.2,6.4,2766.6489994525905
AS14.02,2014-03-25,0.2305136548564537,2806.931,0.0,7.0,-1.25,0.75,7.75,4637.388000011446
AS14.02,2014-03-26,0.2939534624058421,1736.744,0.0,5.0,-1.2,0.4,7.2,6069.630000829696
AS14.02,2014-03-27,0.2288490089221509,2267.124,0.0,3.0,-0.530952380952381,0.5,7.25,5746.980998754502
AS14.02,2014-03-28,0.2615983280781395,1053.115,0.0,8.0,-0.6,0.6,6.8,3969.580999135971
AS14.02,2014-03-29,0.432469355060395,17416.280000000002,0.0,4.0,-0.75,0.25,7.25,4403.242997646333
AS14.02,2014-03-30,0.2418873087939678,772.787,0.0,10.0,-1.0,0.75,7.0,3937.0419988632193
AS14.02,2014-03-31,0.1563729236642765,1186.299,0.0,14.0,-0.8,0.4,7.2,4774.145999193192
AS14.02,2014-04-01,0.2619605321890544,2790.014,0.0,2.0,-0.2,0.8,7.4,3297.737997055054
AS14.02,2014-04-02,0.3191205617996335,1964.21,0.0,2.0,-0.6,-0.2,6.4,6883.828001737594
AS14.02,2014-04-03,0.3225058399099886,1269.299,0.0,2.0,-0.25,0.2722222222222222,5.75,6814.30000090599
AS14.02,2014-04-04,0.2272703566089604,1121.689,0.0,5.0,-1.2,0.2,6.4,3653.370000839234
AS14.02,2014-04-05,0.3219197224805252,1957.087,0.0,9.0,-0.530952380952381,0.6,7.4,13067.926001548763
AS14.02,2014-04-06,0.2152095201608524,576.385,0.0,6.0,-1.0,-1.25,4.5,3649.96799850464
AS14.02,2014-04-07,0.1365237343960995,1482.948,0.0,2.0,-0.530952380952381,0.6,6.8,6366.526998281479
AS14.02,2014-04-08,0.2619510376215639,1184.778,0.0,10.0,-0.25,0.5,6.25,4079.151999473574
AS14.02,2014-04-09,0.2472098480448902,1427.022,0.0,12.0,-0.5,0.25,7.25,5757.426000595091
AS14.02,2014-04-10,0.2607506038432931,1303.452,0.0,1.0,0.25,0.75,7.25,7844.238998651505
AS14.02,2014-04-11,0.4244814273084369,1548.192,0.0,7.0,-0.5,0.5,6.5,5810.030001163483
AS14.02,2014-04-12,0.3783017333120427,1826.668,0.0,6.0,-2.0,-1.0,6.0,3658.819001197815
AS14.02,2014-04-13,0.2898201182827999,510.913,0.0,1.0,-0.6,0.4,7.2,2174.870997667313
AS14.02,2014-04-14,0.1870740501721279,809.972,0.0,8.0,0.75,1.0,8.0,2773.0430009365086
AS14.02,2014-04-15,0.1736288831786874,98.266,0.0,14.0,-0.5,0.5,7.25,701.2870004177095
AS14.02,2014-04-16,0.3532763532763534,125.133,0.0,16.0,-0.3333333333333333,0.3333333333333333,6.666666666666667,109.28399968147278
AS14.02,2014-04-17,0.4700854700854705,2.007,0.0,10.0,0.1666666666666666,-0.1666666666666666,6.5,41.23499965667722
AS14.02,2014-04-18,0.2653549078740176,1852.3360294117647,0.0,3.0,-0.530952380952381,0.2722222222222222,6.5,4816.571514252254
AS14.02,2014-04-19,0.5,10.09,0.0,1.0,-0.6666666666666666,-0.3333333333333333,5.666666666666667,187.3220000267031
AS14.02,2014-04-20,0.2653549078740176,1852.3360294117647,0.0,9.0,-0.6666666666666666,0.2722222222222222,5.0,4816.571514252254
AS14.02,2014-04-21,0.2653549078740176,1852.3360294117647,0.0,8.0,-0.5,-0.5,5.5,4816.571514252254
AS14.02,2014-04-22,0.075,1852.3360294117647,0.0,15.0,-1.3333333333333333,-0.3333333333333333,5.666666666666667,13.08000016212468
AS14.02,2014-04-23,0.142857142857143,1852.3360294117647,0.0,7.0,-0.530952380952381,0.5,5.5,4816.571514252254
AS14.02,2014-04-24,0.0344827586206897,1852.3360294117647,0.0,7.512820512820513,-0.5,-0.5,7.0,4816.571514252254
AS14.02,2014-04-25,0.2653549078740176,1852.3360294117647,0.0,7.512820512820513,-1.0,1.0,9.0,4816.571514252254
AS14.03,2014-03-21,0.11256114461585993,168.055,10.046,5.0,1.0,2.0,9.0,1664.9540009498598
AS14.03,2014-03-22,0.1913883086450861,482.088,131.98492592592595,8.0,0.8,1.0,7.8,2643.5370004177103
AS14.03,2014-03-23,0.1002466983942117,492.576,161.998,1.0,-0.2,1.2,8.2,5048.337000608444
AS14.03,2014-03-24,0.090740222421567,92.246,125.325,3.0,-0.6,1.4,7.8,6248.045999526978
AS14.03,2014-03-25,0.1327682855234919,1044.495,141.076,6.0,-0.4,1.2,7.8,3791.112000226976
AS14.03,2014-03-26,0.0911532011403041,118.639,20.684,1.0,0.5,1.0,8.25,3985.9769988059993
AS14.03,2014-03-27,0.1031957536987308,588.336,13.437,3.0,0.25,0.5,7.75,3275.632001638412
AS14.03,2014-03-28,0.1046792879790665,277.526,46.206,3.0,-0.5,1.5,8.0,3250.4419982433324
AS14.03,2014-03-29,0.1633773377586506,19.31,131.98492592592595,3.46875,-0.2,1.6,8.6,2261.391000509263
AS14.03,2014-03-30,0.1646507152666788,12.869,26.284,1.0,-0.2,1.0,8.4,3568.718999385834
AS14.03,2014-03-31,0.0836335845955086,2044.996,131.98492592592595,3.0,0.4,0.6,7.4,9398.24399995804
AS14.03,2014-04-01,0.097414340146311,543.663,62.49,2.0,0.4,0.4,7.6,3205.793999433517
AS14.03,2014-04-02,0.0786881382869165,854.1980000000001,18.699,2.0,0.2,0.6,7.4,3364.2400007247934
AS14.03,2014-04-03,0.0836364543999837,19586.766,131.98492592592595,1.0,-0.05928030303030302,1.0,7.8,2312.74599981308
AS14.03,2014-04-04,0.0871065604162596,617.093,6.163,3.46875,0.2,1.4,7.8,3231.443998813628
AS14.03,2014-04-05,0.1144279376296363,263.059,106.486,6.0,1.2,1.0,7.6,3852.661998987194
AS14.03,2014-04-06,0.076772015485237,11.063,131.98492592592595,3.46875,0.2,0.8,6.8,6028.54899859429
AS14.03,2014-04-07,0.1440639367890296,596.011,124.68099999999998,2.0,0.2,1.0,7.4,5035.644999742507
AS14.03,2014-04-08,0.1038308889653645,873.53,1494.864,2.0,0.4,1.2,7.4,4475.89199995995
AS14.03,2014-04-09,0.0921222333052219,23.843000000000004,16.27,3.46875,0.6,1.0,7.8,1773.7219996452325
AS14.03,2014-04-10,0.1080663991151945,103.689,5.217,3.46875,0.4,1.0,7.4,7018.261001348492
AS14.03,2014-04-11,0.1201880832717655,102.159,9.16,3.46875,0.2,1.0,7.6,4983.920999288563
AS14.03,2014-04-12,0.1270373422712845,19477.059,131.98492592592595,6.0,0.3333333333333333,1.0,7.666666666666667,2492.8179993629456
AS14.03,2014-04-13,0.0781375421662017,1391.461,643.756,1.0,0.2,1.0,7.4,7752.552998781202
AS14.03,2014-04-14,0.0928962657178071,1808.078,8.073,3.46875,-0.05928030303030302,0.8,7.0,4230.447000265119
AS14.03,2014-04-15,0.1195549985213912,726.5,6.025,6.0,0.2,0.8,7.6,3964.784998178483
AS14.03,2014-04-16,0.114768169214947,244.239,33.186,2.0,0.8,1.0,8.0,5334.56700015068
AS14.03,2014-04-17,0.1408592463523663,1816.36,131.98492592592595,4.0,0.25,0.75,7.25,5006.50600028038
AS14.03,2014-04-18,0.0738760828994091,1751.578,183.844,6.0,-0.05928030303030302,1.0,7.5,6253.73700046539
AS14.03,2014-04-19,0.208229777089402,117.624,131.98492592592595,4.0,0.6,0.8,7.8,1441.918000221252
AS14.03,2014-04-20,0.1468526372239469,489.672,131.98492592592595,3.0,0.25,1.0,7.5,3489.126999378204
AS14.03,2014-04-21,0.0208458050307714,723.0600000000001,131.98492592592595,3.0,0.2,1.0,7.4,6019.938000440604
AS14.03,2014-04-22,0.092855614460823,126.094,39.548,3.46875,0.4,0.8,7.6,3493.3910002708435
AS14.03,2014-04-23,0.1203897193369119,145.374,131.98492592592595,3.46875,0.6,0.8,7.0,4272.427999734879
AS14.03,2014-04-24,0.1060010922360682,115.675,131.98492592592595,3.46875,-0.2,1.0,7.4,4893.604000329971
AS14.03,2014-04-25,0.1061676182204839,42.124,178.498,3.46875,-1.0,1.0,7.5,10863.719999790188
AS14.03,2014-04-26,0.2691422503343845,443.291,131.98492592592595,4.0,-0.25,1.0,7.5,3489.0539994239807
AS14.03,2014-04-27,0.0655520717588992,8.940000000000001,131.98492592592595,3.46875,-1.4,1.0,7.6,5290.936999082568
AS14.03,2014-04-28,0.0826284903411332,118.209,131.98492592592595,1.0,-1.4,1.0,7.0,3365.22000002861
AS14.03,2014-04-29,0.1186958482249048,20.779,6.506,3.46875,-0.6,1.0,7.2,3669.9149987697606
AS14.03,2014-04-30,0.0896922408290304,191.088,131.98492592592595,3.46875,-1.2,1.0,7.0,4097.972999095916
AS14.03,2014-05-01,0.1363888345921595,1824.377,61.166,1.0,-0.8,1.0,7.2,3744.9600000381465
AS14.03,2014-05-02,0.1343769226947676,274.71500000000003,131.98492592592595,10.0,-1.2,1.4,7.6,6631.174000263214
AS14.03,2014-05-03,0.1389189314363011,550.479,131.98492592592595,5.0,-0.375,1.0,7.75,7432.300000190738
AS14.03,2014-05-04,0.0661624066483447,80.634,131.98492592592595,4.0,-1.2,0.8,7.4,3048.189000368119
AS14.03,2014-05-05,0.1011820050553937,124.644,131.98492592592595,2.0,-1.0,1.0,7.25,3253.5099997520465
AS14.03,2014-05-07,0.0944503564382072,719.6809999999999,13.905,3.46875,-0.6666666666666666,1.0,7.666666666666667,3511.520000457764
AS14.05,2014-03-14,0.06869203895323304,257.071,21.127,3.0,-1.0,2.0,8.0,5622.509999036791
AS14.05,2014-03-15,0.06869203895323304,797.809,21.127,3.0,-0.40972222222222227,0.4,6.2,8903.782000064852
AS14.05,2014-03-16,0.06869203895323304,389.773,21.127,3.0,-0.6666666666666666,0.757516339869281,6.333333333333333,5548.048998832702
AS14.05,2014-03-17,0.083370520962047,839.597,21.127,2.5185185185185186,-0.4,0.4,6.0,5613.824001312256
AS14.05,2014-03-18,0.1131959061579209,422.774,21.127,9.0,0.25,1.0,7.5,7177.026000738151
AS14.05,2014-03-19,0.1336912649265363,235.807,21.127,2.5185185185185186,1.0,0.75,6.75,6095.810001134871
AS14.05,2014-03-20,0.1184567993861231,122.208,21.127,2.5185185185185186,1.0,0.8,7.2,4862.865999221802
AS14.05,2014-03-21,0.0501977228988561,393.794,21.127,2.0,-0.40972222222222227,1.0,7.25,3032.3189995288863
AS14.05,2014-03-22,0.0185609923352061,13.041,21.127,2.5185185185185186,-2.0,-1.0,3.75,1806.1799995899207
AS14.05,2014-03-23,0.085242897248086,269.464,21.127,1.0,-1.4,-1.0,4.4,3991.81600022316
AS14.05,2014-03-24,0.0065358720727085,1117.885,21.127,2.5185185185185186,-2.0,-1.0,3.75,4166.945000886917
AS14.05,2014-03-25,0.0409668880042286,115.586,21.127,2.5185185185185186,-1.0,0.3333333333333333,5.333333333333333,9523.143001079556
AS14.05,2014-03-26,0.0392365091937256,176.916,21.127,2.5185185185185186,-0.5,0.25,5.5,8523.028999567037
AS14.05,2014-03-27,0.0771758602536093,620.8580000000001,21.127,1.0,-0.6,0.2,5.8,11263.526001691816
AS14.05,2014-03-28,0.0453245831682896,308.83000000000004,21.127,1.0,-0.40972222222222227,0.6,6.2,4806.280000209808
AS14.05,2014-03-29,0.1044231818505304,473.51,21.127,3.0,-0.4,1.0,6.4,2506.7190003395085
AS14.05,2014-03-30,0.0749195096161263,194.232,21.127,4.0,-0.8,0.8,6.2,4132.284999370574
AS14.05,2014-03-31,0.0553413217689974,110.377,21.127,2.0,-0.4,1.0,6.8,1278.2409992218008
AS14.05,2014-04-01,0.0781259856149499,459.605,21.127,2.5185185185185186,-0.40972222222222227,1.0,7.0,4642.2749993801135
AS14.05,2014-04-02,0.0731261412742346,388.53,21.127,2.5185185185185186,-0.2,1.0,7.0,3362.5429990291605
AS14.05,2014-04-03,0.052751485335188,707.5649999999999,21.127,2.5185185185185186,-1.0,0.8,7.2,4592.450999021527
AS14.05,2014-04-04,0.0414565235748597,1581.809,21.127,3.0,-0.8,1.0,7.0,9140.195000648506
AS14.05,2014-04-05,0.0692884641440739,279.144,21.127,1.0,-0.40972222222222227,1.0,7.5,2489.0530009269714
AS14.05,2014-04-06,0.0773626381532749,229.397,21.127,2.0,-0.4,1.0,6.8,4267.385000228884
AS14.05,2014-04-07,0.0668586944189719,471.083,21.127,1.0,-0.25,0.75,6.75,5002.378999710086
AS14.05,2014-04-08,0.0851247802588242,271.837,21.127,1.0,0.25,0.757516339869281,6.75,2492.819001436233
AS14.05,2014-04-09,0.1536189527904702,498.626,21.127,1.0,0.25,0.75,7.0,7907.565998554234
AS14.05,2014-04-10,0.0133471201432325,489.721,21.127,1.0,0.8,1.0,7.2,3369.278000116349
AS14.05,2014-04-11,0.0946152502759936,1013.046,21.127,2.5185185185185186,0.2,0.6,7.0,5875.098001003268
AS14.05,2014-04-12,0.0492988572542673,374.492,21.127,2.5185185185185186,-1.4,1.0,7.0,9284.78499865532
AS14.05,2014-04-13,0.1141273834439366,618.154,21.127,13.0,0.3333333333333333,1.0,7.5,2350.6080005168906
AS14.05,2014-04-14,0.1017234451157769,624.276,21.127,2.5185185185185186,-1.2,0.4,6.4,4047.472999811173
AS14.05,2014-04-15,0.0572965488566126,389.689,21.127,2.5185185185185186,0.2,0.8,7.0,7540.287000894546
AS14.05,2014-04-16,0.1056494311461757,224.474,21.127,2.5185185185185186,-0.6,0.8,7.2,1779.0359995365131
AS14.05,2014-04-17,0.1150384556225269,582.436,21.127,2.5185185185185186,0.4,0.6,6.6,5463.500999689104
AS14.05,2014-04-18,0.1151674072246059,1123.99,21.127,1.0,0.25,1.0,7.5,5954.957000970837
AS14.05,2014-04-19,0.0608869898356052,116.467,21.127,2.0,-0.8,0.8,7.2,2441.471001625062
AS14.05,2014-04-20,0.0353829927419272,372.859,21.127,2.5185185185185186,-1.2,1.0,7.2,7613.729999780657
AS14.05,2014-04-21,0.1017774580611163,433.548,21.127,2.5185185185185186,-0.6,1.0,7.2,7826.857999801641
AS14.05,2014-04-22,0.062847979755621,525.8,21.127,1.0,0.4,1.0,7.2,4750.197001934052
AS14.05,2014-04-23,0.0809468968896285,244.856,21.127,2.5185185185185186,-1.0,1.0,7.2,4737.818998575209
AS14.05,2014-04-24,0.0393710661860602,440.2360000000001,21.127,2.5185185185185186,-0.75,1.0,7.2,5063.6640005111685
AS14.05,2014-04-25,0.049052721518388,1591.018,21.127,3.0,-1.2,1.0,7.2,5750.14400267601
AS14.05,2014-04-26,0.2001663609420597,688.974,21.127,2.0,-0.8,1.0,7.8,5481.505000352858
AS14.05,2014-04-27,0.0188224828959679,130.072,21.127,2.5185185185185186,-0.6,1.0,7.4,3046.8400008678445
AS14.05,2014-04-28,0.0103046275291194,427.954,21.127,1.0,-0.6,1.0,7.0,6057.330000400542
AS14.05,2014-04-29,0.0411650971467409,516.916,21.127,2.5185185185185186,0.4,0.8,6.8,3830.3459987640376
AS14.05,2014-04-30,0.0616085178227265,31.581,21.127,2.5185185185185186,-0.6,1.0,7.0,3712.8329997062674
AS14.05,2014-05-01,0.0252922751060056,343.089,21.127,2.5185185185185186,-0.2,1.0,6.8,5083.854998826981
AS14.05,2014-05-02,0.006817240295425,3161.149,21.127,2.5185185185185186,-0.2,1.0,7.0,12600.60599923134
AS14.05,2014-05-03,0.0544708514885384,489.999,21.127,1.0,0.25,1.0,6.75,3715.250999212267
AS14.05,2014-05-04,0.0725803349308499,177.708,21.127,2.0,0.25,1.0,7.0,4132.476999044419
AS14.05,2014-05-05,0.0024906600249066,516.916,21.127,2.5185185185185186,-0.3333333333333333,1.0,6.333333333333333,49.03300023078917
AS14.06,2014-03-24,0.043431899641577,43.495,104.43554166666662,3.0,-1.0,0.6926829268292685,7.0,2508.254999637604
AS14.06,2014-03-25,0.1377085877085877,116.887,276.938,2.71875,-0.2,0.6,7.0,7729.77000069618
AS14.06,2014-03-26,0.135562652965878,212.512,35.692,2.0,0.5,1.5,8.0,7892.531001091002
AS14.06,2014-03-27,0.1323286052009456,523.6959999999999,104.43554166666662,1.0,0.25,0.25,7.0,8167.157000541684
AS14.06,2014-03-28,0.1714707942000329,42.311,42.263,2.71875,-0.2,0.8,7.6,6928.638001918794
AS14.06,2014-03-29,0.1115808823529411,32.411,104.43554166666662,2.71875,-0.36574074074074076,1.0,7.8,3907.130999803545
AS14.06,2014-03-30,0.2112978524743231,1874.664,104.43554166666662,1.0,-0.36574074074074076,0.8,7.8,8933.720999002453
AS14.06,2014-03-31,0.1606054568913174,2017.195,27.522,1.0,-0.2,0.4,7.0,7504.32200050354
AS14.06,2014-04-01,0.2258536234024724,1351.4840000000002,104.43554166666662,3.0,-0.36574074074074076,0.75,7.75,8370.869999647139
AS14.06,2014-04-02,0.1625525210084034,597.655,167.0,4.0,-0.6,0.4,6.8,9183.50400090218
AS14.06,2014-04-03,0.2095738980962975,509.24,104.43554166666662,2.0,-0.36574074074074076,0.4,7.2,7130.967000246047
AS14.06,2014-04-04,0.1495238095238096,859.879,104.43554166666662,2.71875,-0.4,0.2,7.0,9345.66300010681
AS14.06,2014-04-05,0.2922739018087855,537.624,104.43554166666662,2.0,-0.4,0.8,7.0,4097.588000059132
AS14.06,2014-04-06,0.0204257246376811,760.537,104.43554166666662,1.0,-1.0,0.4,7.0,5300.54499936104
AS14.06,2014-04-07,0.1949472096530919,402.886,104.43554166666662,3.0,-0.6,0.6926829268292685,6.2,6208.289999485022
AS14.06,2014-04-08,0.1749485596707819,2506.426,172.81699999999998,4.0,-0.2,0.6926829268292685,6.6,8079.531998872757
AS14.06,2014-04-09,0.1030959752321981,1589.932,473.817,1.0,0.4,0.8,7.4,9689.76699995995
AS14.06,2014-04-10,0.2242842451665981,776.309,104.43554166666662,1.0,-0.2,0.8,7.6,7552.356999874117
AS14.06,2014-04-11,0.2059167095645366,48.418,90.136,2.71875,-0.2,1.0,7.8,6816.561999559403
AS14.06,2014-04-12,0.2339122315592904,257.655,104.43554166666662,2.71875,0.4,1.0,8.2,4206.082000732421
AS14.06,2014-04-13,0.3447415329768271,1229.583,104.43554166666662,2.0,-1.5,0.3333333333333333,6.666666666666667,7659.9350001812
AS14.06,2014-04-14,0.1787429378531073,1113.333,29.434,2.0,-0.25,0.75,7.25,4463.4839992523175
AS14.06,2014-04-15,0.2005636070853461,1489.296,71.646,5.0,-0.4,0.6,7.0,6740.17999982834
AS14.06,2014-04-16,0.1450650848574723,1915.677,18.5,1.0,-0.36574074074074076,0.4,7.6,15929.543998718264
AS14.06,2014-04-17,0.151670692431562,621.974,297.992,1.0,0.2,0.6,6.8,12332.707000970844
AS14.06,2014-04-18,0.1462154754374867,714.672,10.072,3.0,-1.0,0.5,6.25,7052.253001213076
AS14.06,2014-04-19,0.0982638888888889,596.8720000000001,104.43554166666662,4.0,0.2,0.6,6.8,5234.979000806809
AS14.06,2014-04-20,0.0296575670498084,105.115,104.43554166666662,2.71875,0.6,0.8,8.2,5498.4280004501325
AS14.06,2014-04-21,0.0782393726721457,36.102,104.43554166666662,1.0,0.2,0.6,7.0,7144.265999794008
AS14.06,2014-04-22,0.1444977991196478,1639.879,43.966,6.0,-0.4,0.6,6.6,15079.281998634337
AS14.06,2014-04-23,0.1337273553358795,355.767,102.875,4.0,-0.36574074074074076,0.8,7.0,9755.811999559404
AS14.06,2014-04-24,0.235710512674134,1067.787,4.016,5.0,-0.25,0.75,7.75,7186.624999284746
AS14.06,2014-04-25,0.2649999999999999,808.688,59.679,3.0,-1.0,0.4,6.4,8179.014999866491
AS14.06,2014-04-26,0.2065972222222222,694.78,136.35399999999998,10.0,-0.36574074074074076,1.0,7.5,6388.543001174927
AS14.06,2014-04-27,0.0597158394607842,760.2536046511627,104.43554166666662,2.71875,-0.6,1.0,7.2,1710.3350005149846
AS14.06,2014-04-28,0.1723244348244348,50.263,31.483000000000004,2.71875,-0.25,0.5,6.75,6545.04800081253
AS14.06,2014-04-29,0.1751971158833905,1423.879,0.044,2.0,-0.36574074074074076,1.0,7.25,8530.252000808712
AS14.06,2014-04-30,0.1088842775157705,788.811,92.167,1.0,-0.6,0.6,6.8,8637.355999231337
AS14.06,2014-05-01,0.3267268445839875,290.615,11.035,2.0,-0.36574074074074076,1.0,8.0,3277.344000101089
AS14.06,2014-05-02,0.1852636534839924,915.983,104.43554166666662,4.0,-0.75,1.0,7.2,6839.912998199464
AS14.06,2014-05-03,0.2202587145969499,4.009,123.711,2.71875,-0.75,0.6926829268292685,6.25,1446.6239998340611
AS14.06,2014-05-04,0.1670905571530938,366.025,104.43554166666662,2.71875,-0.8,0.75,7.6,3883.250999450685
AS14.06,2014-05-05,0.082037037037037,24.224,104.43554166666662,2.71875,-0.6666666666666666,0.6666666666666666,7.0,5316.622999906539
AS14.06,2014-05-07,0.1173852329024742,1376.355,187.294,2.0,-0.5,0.25,6.75,9289.809000968931
AS14.06,2014-05-08,0.1653379976546816,760.2536046511627,104.43554166666662,2.71875,-1.0,1.0,7.0,7128.974090944637
AS14.07,2014-03-19,0.08033186764442724,1804.64,0.0,3.896551724137931,-1.0,1.4,6.8,11526.837001323693
AS14.07,2014-03-20,0.08033186764442724,1493.619,0.0,3.896551724137931,-0.75,-0.25,5.25,10738.88800024986
AS14.07,2014-03-21,0.08033186764442724,897.9209999999999,0.0,3.896551724137931,0.3333333333333333,1.0,7.0,17950.13300013542
AS14.07,2014-03-22,0.08033186764442724,525.192,0.0,3.896551724137931,-0.4,0.4756410256410257,6.0,11019.821000576025
AS14.07,2014-03-23,0.08033186764442724,681.146,0.0,3.896551724137931,-0.5585185185185186,1.5,7.75,10202.637996912004
AS14.07,2014-03-24,0.08033186764442724,1452.449,0.0,4.0,0.5,1.0,8.0,5517.154998540877
AS14.07,2014-03-25,0.1343449018025289,1127.023,0.0,4.0,-0.5,1.3333333333333333,7.666666666666667,12516.447998046864
AS14.07,2014-03-26,0.1032937312856176,2381.75,0.0,8.0,0.2,0.6,6.6,9189.55200004578
AS14.07,2014-03-27,0.089700247915258,1945.115,0.0,2.0,0.2,0.4,6.8,9708.778999090197
AS14.07,2014-03-28,0.0980998424889587,2655.327,0.0,1.0,0.25,1.5,8.25,12984.041001558304
AS14.07,2014-03-29,0.0418758535518426,1742.942,0.0,3.896551724137931,0.2,1.0,7.0,10574.725999832155
AS14.07,2014-03-30,0.0625734602553756,1742.202,0.0,2.0,0.2,0.4756410256410257,6.2,8739.792000055313
AS14.07,2014-03-31,0.0513660767337238,1666.65,0.0,5.0,-1.0,0.4756410256410257,4.333333333333333,13187.446000099182
AS14.07,2014-04-01,0.0807622580241118,1262.832,0.0,3.0,-1.0,0.8,6.6,14699.699999332432
AS14.07,2014-04-02,0.1561874532182019,3917.305,0.0,13.0,-1.25,0.25,5.5,13329.964998483656
AS14.07,2014-04-03,0.0902634767947734,1054.542,0.0,5.0,-0.4,0.2,6.2,8073.050000190733
AS14.07,2014-04-04,0.049630376344086,847.6569999999999,0.0,7.0,-0.75,0.4756410256410257,6.5,10023.579001665108
AS14.07,2014-04-05,0.2313065813088305,1983.907,0.0,9.0,-0.5585185185185186,0.6666666666666666,6.0,5377.287999629977
AS14.07,2014-04-06,0.0563157634848811,882.906,0.0,2.0,-0.75,1.0,6.75,7656.606000900269
AS14.07,2014-04-07,0.0805241620390383,1957.102,0.0,3.896551724137931,-0.6,0.2,5.4,16856.013999462135
AS14.07,2014-04-08,0.07680102095483,863.043,0.0,1.0,-0.4,0.6,6.8,9726.615999460217
AS14.07,2014-04-09,0.0707902001380262,828.236,0.0,2.0,-1.0,0.6,6.4,13731.39099931717
AS14.07,2014-04-10,0.0989583333333333,790.477,0.0,6.0,0.4,0.4756410256410257,6.2,5612.331000804908
AS14.07,2014-04-11,0.0686828898225957,409.214,0.0,3.896551724137931,0.5,-1.0,3.5,2235.2060010433183
AS14.07,2014-04-12,0.1531338017300584,1581.299,0.0,2.0,-0.5585185185185186,0.75,6.4,14799.42600035668
AS14.07,2014-04-13,0.0163194444444444,728.656,0.0,5.0,-0.25,1.0,6.5,8132.0510020256115
AS14.07,2014-04-14,0.0333537581699346,862.117,0.0,2.0,-0.2,0.4,6.2,4822.974000215535
AS14.07,2014-04-15,0.0196233378043152,459.628,0.0,3.896551724137931,-0.75,0.5,6.0,8726.610999822617
AS14.07,2014-04-16,0.1059560203611006,1951.928,0.0,2.0,-1.25,0.4756410256410257,4.75,9003.359000205992
AS14.07,2014-04-17,0.1180908662900188,1242.158,0.0,1.0,-1.2,-0.4,3.8,7809.418999671931
AS14.07,2014-04-18,0.0472701149425287,906.605,0.0,1.0,-1.0,-0.4,5.2,6566.541000366214
AS14.07,2014-04-19,0.0031254706183548,219.009,0.0,3.896551724137931,0.25,0.75,7.0,2050.995000600816
AS14.07,2014-04-20,0.0868055555555555,99.644,0.0,3.896551724137931,-2.0,-1.0,3.0,6713.023000955578
AS14.07,2014-04-21,0.0617854683195591,1062.679,0.0,3.896551724137931,-0.4,0.8,6.6,9218.660998582844
AS14.07,2014-04-22,0.0909901819923371,1053.466,0.0,3.896551724137931,-0.2,0.4,6.0,5708.751999616626
AS14.07,2014-04-23,0.0753735365199268,1455.674,0.0,5.0,-0.6666666666666666,0.4756410256410257,6.0,11782.639000177383
AS14.07,2014-04-24,0.157986111111111,446.687,0.0,3.0,-0.6,0.4,5.6,3173.6349997520447
AS14.07,2014-04-25,0.0760416666666666,830.7389999999999,0.0,6.0,0.3333333333333333,-0.6666666666666666,3.333333333333333,5443.733000278473
